"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-19","0.03","0.4","7.5",,"36","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-20","0.39","0.7","4.3",,"33","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-21","0.63","0.0","2.4",,"31","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-22","0.41","0.0","2.0",,"34","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-23","0.00","0.0","2.0",,"33","12",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-24","0.01","0.1","2.0",,"12","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-25","0.13","1.6","2.0",,"24","-4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-26","0.21","3.1","5.1",,"30","19",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-27","0.00","0.0","5.9",,"33","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-28","0.00","0.0","4.7",,"36","24",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-29","0.00","0.0","4.3",,"40","17",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-30","0.02","0.3","4.3",,"17","5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2013-12-31","0.08","1.0","4.7",,"19","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-01","0.00","0.0","4.3",,"13","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-02","0.02","0.2","4.3",,"2","-6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-03","0.00","0.0","4.3",,"15","-14",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-04","0.06","0.6","4.3",,"30","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-05","0.46","5.2","4.3",,"32","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-06","0.19","1.5","9.4",,"33","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-07","0.00","0.0","8.7",,"3","-10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-08","0.01","0.1","8.7",,"16","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-09","0.00","0.0","8.3",,"20","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-10","0.13","1.1","9.1",,"35","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-11","0.49","0.0","6.7",,"44","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-12","0.00","0.0","4.3",,"36","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-13","0.00","0.0","4.3",,"43","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-14","0.00","0.0","2.4",,"39","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-15","0.02","0.2","1.6",,"34","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-16","0.09","1.3","1.6",,"29","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-17","0.13","1.6","3.9",,"33","23",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-18","0.06","0.9","4.7",,"27","17",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-19","0.05","0.5","4.7",,"27","17",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-20","0.04","0.8","5.5",,"27","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-21","0.00","0.0","5.5",,"1","-10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-22","0.00","0.0","5.5",,"6","-13",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-23","0.02","0.2","5.9",,"5","-5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-24","0.02","0.3","5.9",,"15","-7",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-25","0.12","1.7","7.1",,"25","-1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-26","0.12","2.3","7.5",,"22","-11",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-27","0.06","0.9","9.1",,"22","1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-28","0.00","0.0","9.1",,"9","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-29","0.00","0.0","8.7",,"14","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-30","0.01","0.1","7.1",,"28","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-01-31","0.03","0.6","7.5",,"32","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-01","0.60","6.5","7.1",,"33","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-02","0.00","0.0","9.4",,"31","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-03","0.00","0.0","9.4",,"26","1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-04","0.02","0.3","9.4",,"26","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-05","0.60","7.4","10.6",,"19","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-06","0.01","0.1","14.2",,"17","-6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-07","0.00","0.0","14.2",,"13","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-08","0.00","0.0","14.2",,"16","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-09","0.09","1.2","13.8",,"18","-2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-10","0.00","0.0","14.2",,"19","-6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-11","0.00","0.0","14.2",,"16","-8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-12","0.00","0.0","13.8",,"20","-12",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-13","0.00","0.0","13.8",,"28","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-14","0.00","0.0","13.4",,"32","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-15","0.00","0.0","12.2",,"24","6",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-16","0.02","0.2","12.2",,"17","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-17","0.07","0.8","12.2",,"23","-3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-18","0.24","2.5","15.0",,"31","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-19","0.01","0.0","15.0",,"43","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-20","0.46","1.1","14.2",,"36","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-21","0.14","0.0","12.2",,"40","31",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-22","0.00","0.0","11.4",,"37","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-23","0.00","0.0","10.6",,"31","20",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-24","0.01","0.1","10.2",,"22","11",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-25","0.01","0.1","10.2",,"22","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-26","0.00","0.0","9.8",,"13","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-27","0.00","0.0","9.8",,"15","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-02-28","0.00","0.0","9.8",,"17","-5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-01","0.09","1.2","9.4",,"27","10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-02","0.06","0.8","11.4",,"14","0",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-03","0.00","0.0","11.4",,"11","-5",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-04","0.08","0.9","11.4",,"15","-8",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-05","0.00","0.0","11.8",,"22","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-06","0.02","0.2","11.8",,"22","-1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-07","0.00","0.0","11.8",,"39","2",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-08","0.00","0.0","11.4",,"35","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-09","0.00","0.0","11.0",,"32","12",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-10","0.00","0.0","9.8",,"43","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-11","0.00","0.0","7.1",,"52","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-12","0.61","7.2","5.1",,"37","4",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-13","0.00","0.0","10.6",,"19","-1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-14","0.00","0.0","10.6",,"50","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-15","0.00","0.0","8.7",,"41","16",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-16","0.00","0.0","6.7",,"17","3",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-17","0.00","0.0","6.7",,"23","1",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-18","0.00","0.0",,,"36","15",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-19","0.18","0.0","2.8",,"41","30",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-20","0.04","0.0","0.0",,"39","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-21","0.00","0.0","0.0",,"39","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-22","0.06","0.8","0.8",,"37","19",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-23","0.00","0.0","0.0",,"21","11",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-24","0.00","0.0","0.0",,"25","10",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-25","0.01","0.1","0.0",,"32","13",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-26","0.00","0.0","0.0",,"25","9",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-27","0.07","0.5","0.0",,"37","12",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-28","0.17","0.0","0.0",,"49","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-29","0.00","0.0","0.0",,"36","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-30","0.00","0.0","0.0",,"43","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-03-31","0.00","0.0","0.0",,"55","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-01","0.00","0.0",,,"46","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-02","0.00","0.0",,,"46","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-03","0.00","0.0",,,"42","27",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-04","0.47","0.0",,,"44","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-05","0.00","0.0","0.0",,"40","26",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-06","0.00","0.0",,,"55","22",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-07","0.58","0.0",,,"49","29",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-08","0.17","0.0",,,"51","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-09","0.00","0.0",,,"52","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-10","0.01","0.0",,,"66","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-11","0.00","0.0",,,"60","36",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-12","0.42","0.0",,,"61","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-13","0.34","0.0",,,"71","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-14","0.15","0.0",,,"69","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-15","0.07","0.6","0.4",,"35","21",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-16","0.00","0.0","0.0",,"41","18",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-17","0.00","0.0",,,"47","28",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-18","0.01","0.0",,,"50","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-19","0.00","0.0",,,"54","32",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-20","0.00","0.0",,,"56","30",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-21","0.00","0.0",,,"71","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-22","0.19","0.0",,,"56","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-23","0.01","0.0",,,"46","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-24","0.00","0.0",,,"55","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-25","0.11","0.0",,,"50","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-26","0.00","0.0",,,"46","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-27","0.00","0.0",,,"57","34",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-28","0.00","0.0",,,"56","33",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-29","0.81","0.0",,,"49","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-04-30","0.16","0.0",,,"45","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-01","0.00","0.0",,,"59","43",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-02","0.07","0.0",,,"54","44",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-03","0.20","0.0",,,"54","41",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-04","0.02","0.0",,,"57","40",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-05","0.00","0.0",,,"59","39",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-06","0.00","0.0",,,"60","42",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-07","0.00","0.0",,,"57","37",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-08","0.01","0.0",,,"67","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-09","0.00","0.0",,,"74","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-10","0.00","0.0",,,"69","45",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-11","0.00","0.0",,,"73","44",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-12","0.07","0.0",,,"74","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-13","0.15","0.0",,,"65","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-14","0.40","0.0",,,"66","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-15","0.46","0.0",,,"69","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-16","0.17","0.0",,,"54","38",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-17","0.00","0.0",,,"57","36",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-18","0.03","0.0",,,"57","35",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-19","0.00","0.0",,,"72","39",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-20","0.01","0.0",,,"68","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-21","0.65","0.0",,,"71","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-22","0.00","0.0",,,"69","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-23","0.01","0.0",,,"62","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-24","0.00","0.0",,,"75","46",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-25","0.00","0.0",,,"82","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-26","0.00","0.0",,,"85","62",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-27","0.11","0.0",,,"85","61",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-28","0.00","0.0",,,"63","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-29","0.00","0.0",,,"68","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-30","0.00","0.0",,,"78","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-05-31","0.00","0.0",,,"73","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-01","0.00","0.0",,,"78","45",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-02","0.06","0.0",,,"82","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-03","0.52","0.0",,,"81","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-04","0.00","0.0",,,"74","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-05","0.00","0.0",,,"63","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-06","0.00","0.0",,,"76","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-07","0.00","0.0",,,"79","45",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-08","0.05","0.0",,,"70","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-09","0.00","0.0",,,"81","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-10","0.00","0.0",,,"76","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-11","0.42","0.0",,,"74","62",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-12","0.97","0.0",,,"79","62",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-13","0.03","0.0",,,"76","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-14","0.00","0.0",,,"68","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-15","0.00","0.0",,,"71","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-16","0.12","0.0",,,"78","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-17","1.13","0.0",,,"85","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-18","0.13","0.0",,,"76","63",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-19","0.00","0.0",,,"76","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-20","0.00","0.0",,,"73","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-21","0.00","0.0",,,"78","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-22","0.00","0.0",,,"78","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-23","0.01","0.0",,,"74","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-24","0.39","0.0",,,"81","65",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-25","0.06","0.0",,,"75","66",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-26","0.02","0.0",,,"82","59",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-27","0.00","0.0",,,"81","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-28","0.00","0.0",,,"85","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-29","0.13","0.0",,,"85","63",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-06-30","0.00","0.0",,,"86","69",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-01","0.37","0.0",,,"85","72",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-02","0.13","0.0",,,"84","64",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-03","0.01","0.0",,,"74","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-04","0.00","0.0",,,"75","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-05","0.00","0.0",,,"82","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-06","0.00","0.0",,,"83","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-07","0.61","0.0",,,"85","66",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-08","0.54","0.0",,,"77","59",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-09","0.00","0.0",,,"73","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-10","0.00","0.0",,,"73","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-11","0.00","0.0",,,"77","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-12","0.00","0.0",,,"83","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-13","0.14","0.0",,,"85","65",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-14","0.02","0.0",,,"73","59",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-15","0.34","0.0",,,"77","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-16","0.20","0.0",,,"72","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-17","0.00","0.0",,,"74","47",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-18","0.00","0.0",,,"78","49",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-19","0.22","0.0",,,"72","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-20","0.06","0.0",,,"74","61",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-21","0.00","0.0",,,"83","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-22","0.17","0.0",,,"86","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-23","0.00","0.0",,,"75","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-24","0.00","0.0",,,"75","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-25","0.00","0.0",,,"79","51",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-26","0.00","0.0",,,"79","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-27","3.06","0.0",,,"85","61",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-28","0.36","0.0",,,"69","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-29","0.01","0.0",,,"71","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-30","0.04","0.0",,,"74","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-07-31","0.00","0.0",,,"77","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-01","1.09","0.0",,,"82","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-02","0.00","0.0",,,"80","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-03","0.00","0.0",,,"80","62",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-04","1.47","0.0",,,"81","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-05","0.06","0.0",,,"76","58",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-06","0.00","0.0",,,"78","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-07","0.00","0.0",,,"76","60",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-08","0.00","0.0",,,"76","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-09","0.00","0.0",,,"80","57",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-10","0.00","0.0",,,"79","54",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-11","0.27","0.0",,,"80","59",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-12","0.40","0.0",,,"78","64",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-13","0.01","0.0",,,"71","55",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-14","0.01","0.0",,,"63","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-15","0.00","0.0",,,"74","53",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-16","0.24","0.0",,,"71","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-17","0.00","0.0",,,"74","56",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-18","0.00","0.0",,,"72","52",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-19","0.00","0.0",,,"71","50",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-20","0.06","0.0",,,"75","61",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-21","0.02","0.0",,,"79","63",,
"CA00615HMAK","TORONTO BUTTONVILLE A, ON CA","2014-08-22","0.10","0.0",,,"78","62",,
